CHROMOSOME	ARM	BAND	ABERRATION	CODE	ORGAN	TOTAL_CASES	GENE	CHR_ORDER	TYPE
12	p	10	i(12)(p10)	3905	0601	43		12	U
12	p	10	i(12)(p10)	3905	0803	2		12	U
12	p	10	i(12)(p10)	8516	0902	3		12	U
12	p	10	i(12)(p10)	8710	0901	2		12	U
12	p	11	add(12)(p11)	1101		26		12	U
12	p	11	add(12)(p11)	1103		3		12	U
12	p	11	add(12)(p11)	1104		4		12	U
12	p	11	add(12)(p11)	1112		5		12	U
12	p	11	add(12)(p11)	1113		2		12	U
12	p	11	add(12)(p11)	1202		3		12	U
12	p	11	add(12)(p11)	1501		8		12	U
12	p	11	add(12)(p11)	1521		2		12	U
12	p	11	add(12)(p11)	1602		33		12	U
12	p	11	add(12)(p11)	1702		11		12	U
12	p	11	add(12)(p11)	1801		4		12	U
12	p	11	add(12)(p11)	1802		3		12	U
12	p	11	add(12)(p11)	1808		3		12	U
12	p	11	add(12)(p11)	1810		10		12	U
12	p	11	add(12)(p11)	1820		6		12	U
12	p	11	add(12)(p11)	1845		2		12	U
12	p	11	add(12)(p11)	1906		2		12	U
12	p	11	add(12)(p11)	3111	0216	4		12	U
12	p	11	add(12)(p11)	3111	0218	2		12	U
12	p	11	add(12)(p11)	3111	0301	3		12	U
12	p	11	add(12)(p11)	3111	0401	6		12	U
12	p	11	add(12)(p11)	3111	0501	4		12	U
12	p	11	add(12)(p11)	3121	0208	3		12	U
12	p	11	add(12)(p11)	3902	0601	4		12	U
12	p	11	add(12)(p11)	3905	0601	2		12	U
12	p	11	add(12)(p11)	5213	0703	2		12	U
12	p	11	add(12)(p11)	6011	0810	2		12	U
12	p	11	add(12)(p11)	6011	1410	2		12	U
12	p	11	add(12)(p11)	8004	0240	2		12	U
12	p	11	add(12)(p11)	8137	0902	6		12	U
12	p	11	add(12)(p11)	8516	0902	4		12	U
12	p	11	add(12)(p11)	8541	0902	5		12	U
12	p	11	add(12)(p11)	8710	0901	2		12	U
12	p	11	del(12)(p11)	1020		4		12	U
12	p	11	del(12)(p11)	1101		23		12	U
12	p	11	del(12)(p11)	1102		3		12	U
12	p	11	del(12)(p11)	1103		10		12	U
12	p	11	del(12)(p11)	1104		7		12	U
12	p	11	del(12)(p11)	1107		7		12	U
12	p	11	del(12)(p11)	1112		9		12	U
12	p	11	del(12)(p11)	1203		2		12	U
12	p	11	del(12)(p11)	1302		3		12	U
12	p	11	del(12)(p11)	1402		3		12	U
12	p	11	del(12)(p11)	1403		2		12	U
12	p	11	del(12)(p11)	1501		9		12	U
12	p	11	del(12)(p11)	1505		6		12	U
12	p	11	del(12)(p11)	1507		3		12	U
12	p	11	del(12)(p11)	1509		8		12	U
12	p	11	del(12)(p11)	1602		70		12	U
12	p	11	del(12)(p11)	1702		15		12	U
12	p	11	del(12)(p11)	1808		2		12	U
12	p	11	del(12)(p11)	1820		6		12	U
12	p	11	del(12)(p11)	1926		2		12	U
12	p	11	del(12)(p11)	2005		2		12	U
12	p	11	del(12)(p11)	3102	0214	2		12	U
12	p	11	del(12)(p11)	3111	0301	2		12	U
12	p	11	del(12)(p11)	3111	0401	5		12	U
12	p	11	del(12)(p11)	3111	0501	2		12	U
12	p	11	del(12)(p11)	3111	0704	2		12	U
12	p	11	del(12)(p11)	3121	0208	2		12	U
12	p	11	del(12)(p11)	3135	0301	2		12	U
12	p	11	del(12)(p11)	8137	0902	4		12	U
12	p	11	del(12)(p11)	8310	0902	4		12	U
12	p	11	del(12)(p11)	8516	0902	3		12	U
12	p	11	del(12)(p11)	8525	0902	2		12	U
12	p	11	del(12)(p11)	8541	0902	2		12	U
12	p	11	del(12)(p11p12)	1020		2		12	U
12	p	11	del(12)(p11p12)	1101		16		12	U
12	p	11	del(12)(p11p12)	1104		3		12	U
12	p	11	del(12)(p11p12)	1107		5		12	U
12	p	11	del(12)(p11p12)	1501		3		12	U
12	p	11	del(12)(p11p12)	1505		2		12	U
12	p	11	del(12)(p11p12)	1509		3		12	U
12	p	11	del(12)(p11p12)	1602		7		12	U
12	p	11	del(12)(p11p12)	1702		6		12	U
12	p	11	del(12)(p11p13)	1020		2		12	U
12	p	11	del(12)(p11p13)	1101		10		12	U
12	p	11	del(12)(p11p13)	1103		2		12	U
12	p	11	del(12)(p11p13)	1104		8		12	U
12	p	11	del(12)(p11p13)	1107		7		12	U
12	p	11	del(12)(p11p13)	1110		2		12	U
12	p	11	del(12)(p11p13)	1112		3		12	U
12	p	11	del(12)(p11p13)	1302		2		12	U
12	p	11	del(12)(p11p13)	1403		2		12	U
12	p	11	del(12)(p11p13)	1501		5		12	U
12	p	11	del(12)(p11p13)	1509		3		12	U
12	p	11	del(12)(p11p13)	1602		11		12	U
12	p	11	del(12)(p11p13)	1702		10		12	U
12	p	11	del(12)(p11p13)	1810		2		12	U
12	p	11	der(12)del(12)(p11)t(1;12)(q44;p11)	1602		2		12	U
12	p	11	der(12)t(1;12)(q11;p11)	1108		2		12	U
12	p	11	der(12)t(12;13)(p11;q11)	1112		2		12	U
12	p	11	der(12)t(12;13)(p11;q11)	1602		3		12	U
12	p	11	der(12)t(12;17)(p11;q11)	1101		3		12	U
12	p	11	der(12)t(12;17)(p11;q11)	1104		3		12	U
12	p	11	der(12)t(12;17)(p11;q11)	1908		2		12	U
12	p	11	der(12)t(12;18)(p11;q11)	1602		2		12	U
12	p	11	der(12)t(12;22)(p11;q11)	1702		2		12	U
12	p	11	der(12)t(8;12)(q11;p11)	1602		2		12	U
12	p	11	der(6)t(6;12)(q27;p11)	1702		2		12	U
12	p	11	dic(12;13)(p11;p11)	1101		2		12	U
12	p	11	dic(12;13)(p11;p11)	1602		3		12	U
12	p	11	dic(12;15)(p11;p11)	1602		2		12	U
12	p	11	dic(12;16)(p11;p13)	1602		2		12	U
12	p	11	dic(12;17)(p11;p11)	1104		2		12	U
12	p	11	dic(12;17)(p11;p11)	1602		2		12	U
12	p	11	dic(12;18)(p11;p11)	1602		2		12	U
12	p	11	dic(12;20)(p11;q11)	1501		2		12	U
12	p	11	dic(7;12)(p11;p11)	1602		8		12	U
12	p	11	dic(8;12)(p11;p11)	1602		2		12	U
12	p	11	dic(9;12)(p11;p11)	1602		23		12	U
12	p	11	dic(9;12)(p13;p11)	1602		13		12	U
12	p	11	inv(12)(p11q11)	1702		2		12	B
12	p	11	inv(12)(p11q13)	1101		2		12	B
12	p	11	inv(12)(p11q15)	8004	0902	4		12	B
12	p	11	inv(12)(p11q15)	8619	0107	2		12	B
12	p	11	t(12;13)(p11;q14)	1602		2		12	B
12	p	11	t(12;13)(p11;q14)	1802		2		12	B
12	p	11	t(12;15)(p11;q13)	1602		3		12	B
12	p	11	t(12;17)(p11;q11)	1101		3		12	B
12	p	11	t(12;22)(p11;q11)	1602		2		12	B
12	p	11	t(2;12)(q11;p11)	8028	0902	2		12	B
12	p	11	t(3;12)(q25;p11)	1101		2		12	B
12	p	11	t(3;12)(q27;p11)	1810		2		12	B
12	p	11	t(8;12)(q22;p11)	1101		2		12	B
12	p	12	add(12)(p12)	1101		14		12	U
12	p	12	add(12)(p12)	1102		2		12	U
12	p	12	add(12)(p12)	1103		3		12	U
12	p	12	add(12)(p12)	1104		6		12	U
12	p	12	add(12)(p12)	1112		2		12	U
12	p	12	add(12)(p12)	1509		3		12	U
12	p	12	add(12)(p12)	1602		33		12	U
12	p	12	add(12)(p12)	1702		11		12	U
12	p	12	add(12)(p12)	1801		2		12	U
12	p	12	add(12)(p12)	1802		4		12	U
12	p	12	add(12)(p12)	1804		2		12	U
12	p	12	add(12)(p12)	1810		5		12	U
12	p	12	add(12)(p12)	1820		3		12	U
12	p	12	add(12)(p12)	2005		2		12	U
12	p	12	add(12)(p12)	3111	0401	3		12	U
12	p	12	add(12)(p12)	3111	0501	2		12	U
12	p	12	add(12)(p12)	3902	0601	2		12	U
12	p	12	add(12)(p12)	3905	0601	3		12	U
12	p	12	add(12)(p12)	8541	0902	2		12	U
12	p	12	add(12)(p12)	8710	0901	2		12	U
12	p	12	del(12)(p11p12)	1020		2		12	U
12	p	12	del(12)(p11p12)	1101		16		12	U
12	p	12	del(12)(p11p12)	1104		3		12	U
12	p	12	del(12)(p11p12)	1107		5		12	U
12	p	12	del(12)(p11p12)	1501		3		12	U
12	p	12	del(12)(p11p12)	1505		2		12	U
12	p	12	del(12)(p11p12)	1509		3		12	U
12	p	12	del(12)(p11p12)	1602		7		12	U
12	p	12	del(12)(p11p12)	1702		6		12	U
12	p	12	del(12)(p12)	1020		2		12	U
12	p	12	del(12)(p12)	1101		22		12	U
12	p	12	del(12)(p12)	1102		6		12	U
12	p	12	del(12)(p12)	1103		4		12	U
12	p	12	del(12)(p12)	1104		13		12	U
12	p	12	del(12)(p12)	1107		12		12	U
12	p	12	del(12)(p12)	1108		4		12	U
12	p	12	del(12)(p12)	1112		5		12	U
12	p	12	del(12)(p12)	1113		2		12	U
12	p	12	del(12)(p12)	1302		5		12	U
12	p	12	del(12)(p12)	1501		3		12	U
12	p	12	del(12)(p12)	1505		3		12	U
12	p	12	del(12)(p12)	1507		2		12	U
12	p	12	del(12)(p12)	1509		8		12	U
12	p	12	del(12)(p12)	1521		2		12	U
12	p	12	del(12)(p12)	1602		123		12	U
12	p	12	del(12)(p12)	1702		15		12	U
12	p	12	del(12)(p12)	1801		6		12	U
12	p	12	del(12)(p12)	1810		5		12	U
12	p	12	del(12)(p12)	1820		9		12	U
12	p	12	del(12)(p12)	3111	0216	4		12	U
12	p	12	del(12)(p12)	3111	0227	4		12	U
12	p	12	del(12)(p12)	3111	0401	8		12	U
12	p	12	del(12)(p12)	3111	0501	3		12	U
12	p	12	del(12)(p12)	3121	0203	2		12	U
12	p	12	del(12)(p12)	5104	0801	3		12	U
12	p	12	del(12)(p12)	8310	0902	2		12	U
12	p	12	del(12)(p12)	8541	0902	5		12	U
12	p	12	del(12)(p12p12)	1702		2		12	U
12	p	12	del(12)(p12p13)	1101		11		12	U
12	p	12	del(12)(p12p13)	1102		2		12	U
12	p	12	del(12)(p12p13)	1104		2		12	U
12	p	12	del(12)(p12p13)	1107		8		12	U
12	p	12	del(12)(p12p13)	1112		5		12	U
12	p	12	del(12)(p12p13)	1501		2		12	U
12	p	12	del(12)(p12p13)	1509		4		12	U
12	p	12	del(12)(p12p13)	1521		3		12	U
12	p	12	del(12)(p12p13)	1602		24		12	U
12	p	12	del(12)(p12p13)	1702		2		12	U
12	p	12	del(12)(p12p13)	1810		2		12	U
12	p	12	der(12)add(12)(p12)del(12)(q24)	3111	0216	2		12	U
12	p	12	der(12)t(12;14)(p12;q11)	1602		4		12	U
12	p	12	der(12)t(12;17)(p12;q11)	1802		2		12	U
12	p	12	der(12)t(7;12)(q11;p12)	1602		2		12	U
12	p	12	der(12)t(9;12)(p11;p12)	1602		3		12	U
12	p	12	dic(7;12)(p11;p12)	1602		6		12	U
12	p	12	dic(9;12)(p11;p12)	1602		5		12	U
12	p	12	dic(9;12)(p12;p12)	1602		4		12	U
12	p	12	dic(9;12)(p13;p12)	1602		2	PAX5/SLCO1B3	12	U
12	p	12	inv(12)(p12q14)	8004	0902	2		12	B
12	p	12	t(1;12)(q25;p12)	1602		2		12	B
12	p	12	t(12;17)(p12;q12)	1101		2		12	B
12	p	12	t(12;17)(p12;q12)	1602		2		12	B
12	p	12	t(12;18)(p12;q12)	1602		2		12	B
12	p	12	t(12;21)(p12;q22)	1602		9		12	B
12	p	12	t(12;22)(p12;q11)	1203		2		12	B
12	p	12	t(2;12)(p11;p12)	1602		2		12	B
12	p	12	t(3;12)(q26;p12)	1101		2		12	B
12	p	12	t(4;12)(q13;p12)	1602		3		12	B
12	p	12	t(5;12)(q31;p12)	1303		3		12	B
12	p	12	t(8;12)(q12;p12)	1104		2		12	B
12	p	12	t(9;12)(p21;p12)	1602		2		12	B
12	p	13	add(12)(p13)	1020		2		12	U
12	p	13	add(12)(p13)	1101		21	ETV6+	12	U
12	p	13	add(12)(p13)	1102		5		12	U
12	p	13	add(12)(p13)	1103		5		12	U
12	p	13	add(12)(p13)	1104		8		12	U
12	p	13	add(12)(p13)	1106		4		12	U
12	p	13	add(12)(p13)	1107		5		12	U
12	p	13	add(12)(p13)	1108		2		12	U
12	p	13	add(12)(p13)	1112		5		12	U
12	p	13	add(12)(p13)	1202		3		12	U
12	p	13	add(12)(p13)	1501		7		12	U
12	p	13	add(12)(p13)	1505		5		12	U
12	p	13	add(12)(p13)	1507		2		12	U
12	p	13	add(12)(p13)	1509		9		12	U
12	p	13	add(12)(p13)	1602		67	ETV6+	12	U
12	p	13	add(12)(p13)	1702		24		12	U
12	p	13	add(12)(p13)	1708		2		12	U
12	p	13	add(12)(p13)	1801		5		12	U
12	p	13	add(12)(p13)	1802		12		12	U
12	p	13	add(12)(p13)	1808		4		12	U
12	p	13	add(12)(p13)	1810		9		12	U
12	p	13	add(12)(p13)	1814		2		12	U
12	p	13	add(12)(p13)	1816		4		12	U
12	p	13	add(12)(p13)	1820		20		12	U
12	p	13	add(12)(p13)	1822		4		12	U
12	p	13	add(12)(p13)	1902		2		12	U
12	p	13	add(12)(p13)	1906		2		12	U
12	p	13	add(12)(p13)	1908		5		12	U
12	p	13	add(12)(p13)	1926		3		12	U
12	p	13	add(12)(p13)	2003		2		12	U
12	p	13	add(12)(p13)	2005		2		12	U
12	p	13	add(12)(p13)	3003	0702	3		12	U
12	p	13	add(12)(p13)	3102	0401	3		12	U
12	p	13	add(12)(p13)	3103	0107	3		12	U
12	p	13	add(12)(p13)	3111	0107	8		12	U
12	p	13	add(12)(p13)	3111	0216	3		12	U
12	p	13	add(12)(p13)	3111	0218	2		12	U
12	p	13	add(12)(p13)	3111	0227	2		12	U
12	p	13	add(12)(p13)	3111	0301	3		12	U
12	p	13	add(12)(p13)	3111	0401	13		12	U
12	p	13	add(12)(p13)	3111	0501	11		12	U
12	p	13	add(12)(p13)	3121	0107	3		12	U
12	p	13	add(12)(p13)	3902	0601	7		12	U
12	p	13	add(12)(p13)	3903	0601	13		12	U
12	p	13	add(12)(p13)	3905	0601	3		12	U
12	p	13	add(12)(p13)	5103	0801	2		12	U
12	p	13	add(12)(p13)	5104	0801	3		12	U
12	p	13	add(12)(p13)	8137	0902	2		12	U
12	p	13	add(12)(p13)	8304	0505	2		12	U
12	p	13	add(12)(p13)	8310	0240	2		12	U
12	p	13	add(12)(p13)	8310	0902	4		12	U
12	p	13	add(12)(p13)	8516	0902	2		12	U
12	p	13	add(12)(p13)	8541	0902	7		12	U
12	p	13	add(12)(p13)	8710	0901	9		12	U
12	p	13	del(12)(p11p13)	1020		2		12	U
12	p	13	del(12)(p11p13)	1101		10		12	U
12	p	13	del(12)(p11p13)	1103		2		12	U
12	p	13	del(12)(p11p13)	1104		8		12	U
12	p	13	del(12)(p11p13)	1107		7		12	U
12	p	13	del(12)(p11p13)	1110		2		12	U
12	p	13	del(12)(p11p13)	1112		3		12	U
12	p	13	del(12)(p11p13)	1302		2		12	U
12	p	13	del(12)(p11p13)	1403		2		12	U
12	p	13	del(12)(p11p13)	1501		5		12	U
12	p	13	del(12)(p11p13)	1509		3		12	U
12	p	13	del(12)(p11p13)	1602		11		12	U
12	p	13	del(12)(p11p13)	1702		10		12	U
12	p	13	del(12)(p11p13)	1810		2		12	U
12	p	13	del(12)(p12p13)	1101		11		12	U
12	p	13	del(12)(p12p13)	1102		2		12	U
12	p	13	del(12)(p12p13)	1104		2		12	U
12	p	13	del(12)(p12p13)	1107		8		12	U
12	p	13	del(12)(p12p13)	1112		5		12	U
12	p	13	del(12)(p12p13)	1501		2		12	U
12	p	13	del(12)(p12p13)	1509		4		12	U
12	p	13	del(12)(p12p13)	1521		3		12	U
12	p	13	del(12)(p12p13)	1602		24		12	U
12	p	13	del(12)(p12p13)	1702		2		12	U
12	p	13	del(12)(p12p13)	1810		2		12	U
12	p	13	del(12)(p13)	1101		10	ETV6+	12	U
12	p	13	del(12)(p13)	1102		6		12	U
12	p	13	del(12)(p13)	1103		3		12	U
12	p	13	del(12)(p13)	1104		3		12	U
12	p	13	del(12)(p13)	1106		5		12	U
12	p	13	del(12)(p13)	1107		2		12	U
12	p	13	del(12)(p13)	1112		5		12	U
12	p	13	del(12)(p13)	1501		2		12	U
12	p	13	del(12)(p13)	1519		2		12	U
12	p	13	del(12)(p13)	1602		73	ETV6+	12	U
12	p	13	del(12)(p13)	1702		4		12	U
12	p	13	del(12)(p13)	1802		8		12	U
12	p	13	del(12)(p13)	1804		2		12	U
12	p	13	del(12)(p13)	1808		2		12	U
12	p	13	del(12)(p13)	1818		2		12	U
12	p	13	del(12)(p13)	1906		2		12	U
12	p	13	del(12)(p13)	1922		2		12	U
12	p	13	del(12)(p13)	2003		2		12	U
12	p	13	del(12)(p13)	3102	0214	3		12	U
12	p	13	del(12)(p13)	5104	0801	4		12	U
12	p	13	del(12)(p13p13)	1101		4	ETV6+	12	U
12	p	13	del(12)(p13p13)	1602		24	ETV6+	12	U
12	p	13	der(12)t(11;12)(q13;p13)	1702		2		12	U
12	p	13	der(12)t(12;14)(p13;q11)	1602		3		12	U
12	p	13	der(12)t(12;17)(p13;q11)	1101		2		12	U
12	p	13	der(12)t(12;17)(p13;q21)	1101		2		12	U
12	p	13	der(12)t(12;17)(p13;q21)	1602		2		12	U
12	p	13	der(12)t(12;21)(p13;q22)	1602		18		12	U
12	p	13	der(12)t(3;12)(p13;p13)	1602		2		12	U
12	p	13	der(12)t(7;12)(q11;p13)	1602		3		12	U
12	p	13	der(12)t(8;12)(q11;p13)	1808		2		12	U
12	p	13	der(12)t(9;12)(q11;p13)	1602		2		12	U
12	p	13	der(16)t(12;16)(p13;q22)	1101		2		12	U
12	p	13	der(19)t(12;19)(p13;p13)	1602		2		12	U
12	p	13	der(21)t(12;21)(p13;q22)	1602		14		12	U
12	p	13	dic(9;12)(p13;p13)	1602		10	PAX5/ETV6	12	U
12	p	13	inv(12)(p13q13)	1802		2		12	B
12	p	13	inv(12)(p13q22)	1602		2	ETV6+	12	B
12	p	13	inv(12)(p13q24)	1104		2	ETV6+	12	B
12	p	13	inv(12)(p13q24)	1509		2		12	B
12	p	13	t(10;12)(q24;p13)	1101		3	ETV6/GOT1	12	B
12	p	13	t(11;12)(p11;p13)	1602		2		12	B
12	p	13	t(1;12)(p22;p13)	1602		2		12	B
12	p	13	t(1;12)(q12;p13)	1602		2		12	B
12	p	13	t(1;12)(q21;p13)	1602		2	ETV6/ARNT	12	B
12	p	13	t(1;12)(q41;p13)	1602		2	ETV6+	12	B
12	p	13	t(12;12)(p13;q13)	1104		2	ETV6+	12	B
12	p	13	t(12;13)(p13;q12)	1602		2	ETV6+	12	B
12	p	13	t(12;13)(p13;q14)	1602		10	ETV6+	12	B
12	p	13	t(12;14)(p13;q11)	1602		7	CCND2+,ETV6+	12	B
12	p	13	t(12;14)(p13;q32)	1808		2	IGH/CCND2	12	B
12	p	13	t(12;15)(p13;q15)	1602		4		12	B
12	p	13	t(12;15)(p13;q26)	8131	0902	3		12	B
12	p	13	t(12;15)(p13;q26)	8807	0301	3		12	B
12	p	13	t(12;17)(p13;q11)	1602		7		12	B
12	p	13	t(12;17)(p13;q12)	1602		6	ING4/C17ORF50,SYNRG/ZNF384,TAF15/ZNF384,ZNF384/TAF15	12	B
12	p	13	t(12;17)(p13;q21)	1602		8		12	B
12	p	13	t(12;19)(p13;p13)	1602		3	NOP2/TCF3,PLK5/ATN1,TCF3/ZNF384,TCF3+	12	B
12	p	13	t(12;19)(p13;q11)	1602		2		12	B
12	p	13	t(12;21)(p13;q22)	1602		357	ETV6/RUNX1,PDE9A/VWF,RUNX1/DDX47,RUNX1/ETV6	12	B
12	p	13	t(12;22)(p13;q11)	1101		5		12	B
12	p	13	t(12;22)(p13;q11)	1203		9		12	B
12	p	13	t(12;22)(p13;q11)	1602		3		12	B
12	p	13	t(12;22)(p13;q11)	1820		2		12	B
12	p	13	t(12;22)(p13;q12)	1020		3		12	B
12	p	13	t(12;22)(p13;q12)	1101		2	ETV6+,MN1/ETV6	12	B
12	p	13	t(12;22)(p13;q12)	1104		2	MN1/ETV6	12	B
12	p	13	t(12;22)(p13;q12)	1107		2	MN1/ETV6	12	B
12	p	13	t(12;22)(p13;q13)	1101		2	ETV6+	12	B
12	p	13	t(12;22)(p13;q13)	1602		3	EP300/ZNF384,LPAR5/EP300	12	B
12	p	13	t(2;12)(p11;p13)	1602		2	IGK/ETV6	12	B
12	p	13	t(2;12)(p13;p13)	1101		3		12	B
12	p	13	t(2;12)(p21;p13)	1602		2		12	B
12	p	13	t(2;12)(q31;p13)	1101		3		12	B
12	p	13	t(2;12)(q31;p13)	1602		2	ETV6+	12	B
12	p	13	t(3;12)(p21;p13)	1602		2	ETV6+	12	B
12	p	13	t(3;12)(q21;p13)	1505		2		12	B
12	p	13	t(3;12)(q21;p13)	1602		2		12	B
12	p	13	t(3;12)(q26;p13)	1101		23	ETV6/MECOM	12	B
12	p	13	t(3;12)(q26;p13)	1102		4	ETV6/MECOM	12	B
12	p	13	t(3;12)(q26;p13)	1104		6	ETV6+	12	B
12	p	13	t(3;12)(q26;p13)	1107		3		12	B
12	p	13	t(3;12)(q26;p13)	1202		4	ETV6/MECOM	12	B
12	p	13	t(3;12)(q26;p13)	1501		3		12	B
12	p	13	t(3;12)(q27;p13)	1101		2		12	B
12	p	13	t(4;12;21)(q21;p13;q22)	1602		2		12	B
12	p	13	t(4;12)(q11;p13)	1101		3		12	B
12	p	13	t(4;12)(q11;p13)	1102		2		12	B
12	p	13	t(4;12)(q12;p13)	1101		5	ETV6/CHIC2	12	B
12	p	13	t(4;12)(q12;p13)	1102		6	CHIC2/ETV6	12	B
12	p	13	t(4;12)(q12;p13)	1103		3	CHIC2/ETV6	12	B
12	p	13	t(4;12)(q12;p13)	1104		2	ETV6+	12	B
12	p	13	t(5;12)(q13;p13)	1104		2	ETV6+	12	B
12	p	13	t(5;12)(q13;p13)	1602		2		12	B
12	p	13	t(5;12)(q31;p13)	1101		3	ETV6/ACSL6	12	B
12	p	13	t(5;12)(q31;p13)	1406		3		12	B
12	p	13	t(5;12)(q33;p13)	1101		8		12	B
12	p	13	t(5;12)(q33;p13)	1107		2		12	B
12	p	13	t(5;12)(q33;p13)	1301		2		12	B
12	p	13	t(5;12)(q33;p13)	1302		11		12	B
12	p	13	t(5;12)(q33;p13)	1401		7	ETV6+	12	B
12	p	13	t(5;12)(q33;p13)	1602		3	ETV6/EBF1	12	B
12	p	13	t(6;12)(p21;p13)	1101		2		12	B
12	p	13	t(6;12)(p21;p13)	1602		2		12	B
12	p	13	t(6;12)(q15;p13)	1804		5		12	B
12	p	13	t(6;12)(q21;p13)	1602		4	ETV6+	12	B
12	p	13	t(7;12)(p15;p13)	1101		5	ETV6+	12	B
12	p	13	t(7;12)(q11;p13)	1104		3		12	B
12	p	13	t(7;12)(q22;p13)	1602		2	ETV6+	12	B
12	p	13	t(7;12)(q36;p13)	1101		6	ETV6+	12	B
12	p	13	t(7;12)(q36;p13)	1102		4	ETV6+,MNX1/ETV6	12	B
12	p	13	t(7;12)(q36;p13)	1103		2	ETV6+,MNX1/ETV6	12	B
12	p	13	t(7;12)(q36;p13)	1104		5	MNX1/ETV6	12	B
12	p	13	t(7;12)(q36;p13)	1107		2	ETV6+	12	B
12	p	13	t(7;12)(q36;p13)	1108		3	ETV6+	12	B
12	p	13	t(7;12)(q36;p13)	1602		2	ETV6+	12	B
12	p	13	t(8;12;21)(q22;p13;q22)	1104		2	RUNX1/RUNX1T1	12	B
12	p	13	t(8;12)(p22;p13)	1602		3		12	B
12	p	13	t(8;12)(q11;p13)	1602		2		12	B
12	p	13	t(8;12)(q12;p13)	3003	0210	3		12	B
12	p	13	t(8;12)(q13;p13)	1602		3	ETV6/NCOA2	12	B
12	p	13	t(8;12)(q24;p13)	1602		2	ETV6+	12	B
12	p	13	t(9;12;22)(q34;p13;q11)	1203		2	BCR/ABL1	12	B
12	p	13	t(9;12)(p11;p13)	1602		2		12	B
12	p	13	t(9;12)(p24;p13)	1602		4	ATF7IP/JAK2,ETV6/JAK2,SMARCA2/ZNF384,ETV6+	12	B
12	p	13	t(9;12)(q22;p13)	1602		2	ETV6/SYK	12	B
12	p	13	t(9;12)(q34;p13)	1202		2		12	B
12	p	13	t(9;12)(q34;p13)	1401		2		12	B
12	p	13	t(9;12)(q34;p13)	1602		2	ETV6/ABL1	12	B
12	p	13	t(9;22;12)(q34;q11;p13)	1203		3	BCR/ABL1,BCR+	12	B
12	p	13	tas(12;14)(p13;p13)	8734	0901	3		12	B
12	p	13	tas(12;21)(p13;p13)	8734	0901	2		12	B
12	p	13	tas(12;22)(p13;q13)	8734	0901	3		12	B
12	p	13	tas(6;12)(p25;p13)	8734	0901	2		12	B
12	p	13	t(X;12)(p11;p13)	1020		2		12	B
12	q	10	der(11;12)(q10;q10)	1702		2		12	U
12	q	10	der(12;13)(q10;q10)	1109		2		12	U
12	q	10	der(12;15)(q10;q10)	3111	0401	2		12	U
12	q	10	der(12;15)(q10;q10)	8804	0801	3		12	U
12	q	10	der(12;17)(q10;q10)	8804	0801	2		12	U
12	q	10	der(12;18)(q10;q10)	1702		2		12	U
12	q	10	der(12;22)(q10;q10)	1702		2		12	U
12	q	10	der(3;12)(q10;q10)	1101		2		12	U
12	q	10	der(7;12)(q10;q10)	1602		3		12	U
12	q	10	der(8;12)(q10;q10)	1602		2		12	U
12	q	10	der(8;12)(q10;q10)	1702		4		12	U
12	q	10	der(9;12)(q10;q10)	1602		3		12	U
12	q	10	i(12)(q10)	1101		2		12	U
12	q	10	i(12)(q10)	1103		2		12	U
12	q	10	i(12)(q10)	1104		2		12	U
12	q	10	i(12)(q10)	1107		2		12	U
12	q	10	i(12)(q10)	1202		2		12	U
12	q	10	i(12)(q10)	1602		6		12	U
12	q	10	i(12)(q10)	1802		3		12	U
12	q	10	i(12)(q10)	1810		6		12	U
12	q	10	i(12)(q10)	1820		4		12	U
12	q	10	i(12)(q10)	3111	0107	2		12	U
12	q	10	i(12)(q10)	3111	0301	2		12	U
12	q	11	add(12)(q11)	1602		2		12	U
12	q	11	add(12)(q11)	3903	0601	3		12	U
12	q	11	add(12)(q11)	3905	0601	4		12	U
12	q	11	der(11)t(11;12)(q11;q11)	3121	0107	2		12	U
12	q	11	der(8)t(8;12)(p21;q11)	1816		2		12	U
12	q	11	dup(12)(q11q21)	1810		3		12	U
12	q	11	dup(12)(q11q24)	1810		2		12	U
12	q	11	inv(12)(p11q11)	1702		2		12	B
12	q	11	t(9;22;12)(q34;q11;q11)	1203		2	BCR/ABL1	12	B
12	q	12	add(12)(q12)	3111	0501	2		12	U
12	q	12	del(12)(q12q13)	3113	0210	2		12	U
12	q	12	del(12)(q12q21)	1106		2		12	U
12	q	12	der(12)t(5;12)(q31;q12)	1202		2		12	U
12	q	12	dup(12)(q12q14)	1810		2		12	U
12	q	12	t(1;12)(p35;q12)	8608	0901	2		12	B
12	q	12	t(12;14)(q12;p12)	1808		2		12	B
12	q	13	add(12)(q13)	1101		4		12	U
12	q	13	add(12)(q13)	1602		4		12	U
12	q	13	add(12)(q13)	1801		2		12	U
12	q	13	add(12)(q13)	1820		2		12	U
12	q	13	add(12)(q13)	1901		2		12	U
12	q	13	add(12)(q13)	3111	0401	4		12	U
12	q	13	add(12)(q13)	3121	0203	4		12	U
12	q	13	add(12)(q13)	8516	0902	4		12	U
12	q	13	del(12)(q12q13)	3113	0210	2		12	U
12	q	13	del(12)(q13)	1101		3	DHH/RHEBL1	12	U
12	q	13	del(12)(q13)	1107		2		12	U
12	q	13	del(12)(q13)	1501		3		12	U
12	q	13	del(12)(q13)	1602		3		12	U
12	q	13	del(12)(q13)	1702		3		12	U
